filename,hour_of_recording,minute_of_hour,SRWA,observer,notes
SWIFT02_20220710_080021,1,28,NA,WG,Recording is only 16 minutes long
SWIFT02_20220710_080021,1,56,NA,WG,Recording is only 16 minutes long
SWIFT02_20220710_080021,1,13,NA,WG,Recording is only 16 minutes long
SWIFT02_20220710_080021,1,11,NA,WG,Recording is only 16 minutes long
SWIFT03_20220710_073218,0,7,NA,WG,Handling noise and voice announcement during setup
SWIFT03_20220710_073218,0,56,F,WG,
SWIFT03_20220710_073218,0,15,F,WG,
SWIFT03_20220710_073218,0,12,F,WG,
SWIFT03_20220710_073218,0,36,F,WG,
SWIFT03_20220710_073218,1,27,F,WG,
SWIFT03_20220710_073218,1,14,F,WG,
SWIFT03_20220710_073218,1,25,F,WG,
SWIFT03_20220710_073218,1,52,F,WG,
SWIFT03_20220710_073218,1,34,F,WG,
SWIFT03_20220711_060009,0,44,F,ER,"I think there is a single SRWA call in here, but it’s just one note, and I don’t want to be overconfident in the ID"
SWIFT03_20220711_060009,0,22,F,ER,
SWIFT03_20220711_060009,0,56,F,ER,
SWIFT03_20220711_060009,0,35,T,ER,
SWIFT03_20220711_060009,0,41,F,ER,"again, may be a single call here, but unsure"
SWIFT03_20220711_060009,1,57,F,ER,
SWIFT03_20220711_060009,1,41,T,ER,
SWIFT03_20220711_060009,1,3,F,ER,
SWIFT03_20220711_060009,1,53,F,ER,
SWIFT03_20220711_060009,1,17,F,ER,
SWIFT03_20220711_080012,0,13,F,ER,
SWIFT03_20220711_080012,0,10,F,ER,
SWIFT03_20220711_080012,0,11,F,ER,
SWIFT03_20220711_080012,0,16,F,ER,
SWIFT03_20220711_080012,0,47,F,ER,loud plane overhead during final 5 sec of minute
SWIFT03_20220711_080012,1,34,F,ER,
SWIFT03_20220711_080012,1,52,F,ER,
SWIFT03_20220711_080012,1,24,F,ER,
SWIFT03_20220711_080012,1,20,F,ER,
SWIFT03_20220711_080012,1,48,F,ER,
SWIFT03_20220710_093220,0,24,F,WG,
SWIFT03_20220710_093220,0,13,T,WG,Very loud and clear
SWIFT03_20220710_093220,0,26,F,WG,
SWIFT03_20220710_093220,0,28,T,WG,
SWIFT03_20220710_093220,0,37,F,WG,
SWIFT03_20220710_093220,1,10,F,WG,
SWIFT03_20220710_093220,1,10,NA,WG,duplicate minute
SWIFT03_20220710_093220,1,8,F,WG,
SWIFT03_20220710_093220,1,57,F,WG,
SWIFT03_20220710_093220,1,7,F,WG,
SWIFT03_20220710_093220,1,59,F,WG,replacement for duplicate minute
SWIFT03_20220710_113222,0,14,F,WG,
SWIFT03_20220710_113222,0,59,F,WG,
SWIFT03_20220710_113222,0,14,NA,WG,duplicate minute
SWIFT03_20220710_113222,0,10,F,WG,
SWIFT03_20220710_113222,0,29,F,WG,
SWIFT03_20220710_113222,1,57,F,WG,
SWIFT03_20220710_113222,1,46,F,WG,
SWIFT03_20220710_113222,1,4,F,WG,
SWIFT03_20220710_113222,1,19,F,WG,
SWIFT03_20220710_113222,1,13,F,WG,
SWIFT03_20220710_113222,0,55,F,WG,replacement for duplicate minute
SWIFT03_20220710_133225,0,3,F,WG,
SWIFT03_20220710_133225,0,53,F,WG,
SWIFT03_20220710_133225,0,6,F,WG,
SWIFT03_20220710_133225,0,37,F,WG,
SWIFT03_20220710_133225,0,46,F,WG,
SWIFT03_20220710_133225,1,34,F,WG,
SWIFT03_20220710_133225,1,58,F,WG,
SWIFT03_20220710_133225,1,21,F,WG,
SWIFT03_20220710_133225,1,50,F,WG,
SWIFT03_20220710_133225,1,23,F,WG,
SWIFT03_20220710_153228,0,56,F,WG,
SWIFT03_20220710_153228,0,44,F,WG,
SWIFT03_20220710_153228,0,9,F,WG,
SWIFT03_20220710_153228,0,1,F,WG,
SWIFT03_20220710_153228,0,42,F,WG,
SWIFT03_20220710_153228,1,52,F,WG,
SWIFT03_20220710_153228,1,21,F,WG,
SWIFT03_20220710_153228,1,18,F,WG,
SWIFT03_20220710_153228,1,32,F,WG,
SWIFT03_20220710_153228,1,27,F,WG,
SWIFT03_20220710_173233,0,31,F,WG,
SWIFT03_20220710_173233,0,44,F,WG,
SWIFT03_20220710_173233,0,5,F,WG,
SWIFT03_20220710_173233,0,19,F,WG,
SWIFT03_20220710_173233,0,22,F,WG,
SWIFT03_20220710_173233,1,41,F,WG,
SWIFT03_20220710_173233,1,24,F,WG,
SWIFT03_20220710_173233,1,57,F,WG,
SWIFT03_20220710_173233,1,55,F,WG,
SWIFT03_20220710_173233,1,15,F,WG,
SWIFT03_20220710_193235,0,41,F,WG,
SWIFT03_20220710_193235,0,12,F,WG,
SWIFT03_20220710_193235,0,48,F,WG,
SWIFT03_20220710_193235,0,22,F,WG,
SWIFT03_20220710_193235,0,45,F,WG,
SWIFT03_20220710_193235,1,40,F,WG,
SWIFT03_20220710_193235,1,32,F,WG,
SWIFT03_20220710_193235,1,33,F,WG,
SWIFT03_20220710_193235,1,59,F,WG,
SWIFT03_20220710_193235,1,40,NA,WG,duplicate minute
SWIFT03_20220710_193235,1,56,F,WG,replacement for duplicate inut
SWIFT03_20220711_100015,0,13,F,ER,"I am 70% sure the prominent bird here is a sali, but SRWA is possible, I suppose."
SWIFT03_20220711_100015,0,15,F,ER,"strongly suspect this has a SRWA in it, but there’s a truck passing while it sings, and I can’t tell for sure."
SWIFT03_20220711_100015,0,58,F,ER,
SWIFT03_20220711_100015,0,29,F,ER,
SWIFT03_20220711_100015,0,41,F,ER,
SWIFT03_20220711_100015,1,8,T,ER,
SWIFT03_20220711_100015,1,21,T,ER,
SWIFT03_20220711_100015,1,16,T,ER,pretty good recordings
SWIFT03_20220711_100015,1,37,F,ER,"possible single call, not sure"
SWIFT03_20220711_100015,1,48,F,ER,
SWIFT03_20220711_120021,0,55,F,ER,
SWIFT03_20220711_120021,0,16,F,ER,
SWIFT03_20220711_120021,0,29,F,ER,
SWIFT03_20220711_120021,0,30,F,ER,"SRWA vocalizes at 31:10, but not in min 30"
SWIFT03_20220711_120021,0,34,F,ER,
SWIFT03_20220711_120021,1,28,F,ER,
SWIFT03_20220711_120021,1,35,NA,ER,rain/wind
SWIFT03_20220711_120021,1,47,F,ER,
SWIFT03_20220711_120021,1,35,NA,ER,Duplicate minute
SWIFT03_20220711_120021,1,56,F,ER,
SWIFT03_20220711_120021,1,35,NA,ER,replacement for duplicate minute that is also a duplicate minute
SWIFT03_20220711_120021,1,1,F,ER,replacement for duplicate minute
SWIFT03_20220711_140023,0,5,F,ER,
SWIFT03_20220711_140023,0,6,F,ER,
SWIFT03_20220711_140023,0,56,F,ER,
SWIFT03_20220711_140023,0,56,NA,ER,Duplicate minute
SWIFT03_20220711_140023,0,36,F,ER,
SWIFT03_20220711_140023,0,13,F,ER,Replacement for duplicate minute
SWIFT03_20220711_140023,1,46,F,ER,
SWIFT03_20220711_140023,1,32,F,ER,Maybe…. But unsure.
SWIFT03_20220711_140023,1,43,F,ER,
SWIFT03_20220711_140023,1,18,F,ER,
SWIFT03_20220711_140023,1,42,F,ER,
SWIFT03_20220711_160028,0,21,F,ER,
SWIFT03_20220711_160028,0,8,F,ER,loud noise <1kHz
SWIFT03_20220711_160028,0,23,F,ER,loud sali
SWIFT03_20220711_160028,0,49,F,ER,
SWIFT03_20220711_160028,0,35,F,ER,
SWIFT03_20220711_160028,1,1,F,ER,
SWIFT03_20220711_160028,1,34,NA,ER,noise from me taking down recorder
SWIFT03_20220711_160028,1,17,F,ER,
SWIFT03_20220711_160028,1,33,NA,ER,noise from me taking down recorder
SWIFT03_20220711_160028,1,31,F,ER,
SWIFT01_20220716_071709,0,54,F,ER,
SWIFT01_20220716_071709,0,13,NA,ER,voice announcement of me setting up the recorder
SWIFT01_20220716_071709,0,22,T,ER,faint but present
SWIFT01_20220716_071709,0,56,F,ER,possible but too faint to tell
SWIFT01_20220716_071709,0,47,T,ER,
SWIFT01_20220716_071709,1,52,F,ER,possible but too faint to tell
SWIFT01_20220716_071709,1,48,T,ER,pretty loud background noise
SWIFT01_20220716_071709,1,26,F,ER,pretty loud background noise
SWIFT01_20220716_071709,1,8,T,ER,pretty loud background noise
SWIFT01_20220716_071709,1,47,F,ER,pretty loud background noise
SWIFT01_20220716_091715,0,4,F,ER,
SWIFT01_20220716_091715,0,20,F,ER,
SWIFT01_20220716_091715,0,9,T,ER,loud noise <1kHz
SWIFT01_20220716_091715,0,47,F,ER,
SWIFT01_20220716_091715,0,33,F,ER,
SWIFT01_20220716_091715,1,30,F,ER,
SWIFT01_20220716_091715,1,18,F,ER,maybe but not sure-- funny call.
SWIFT01_20220716_091715,1,27,NA,ER,really loud road noise
SWIFT01_20220716_091715,1,14,F,ER,"pretty sure it called at the end, but could possibly be GOWE"
SWIFT01_20220716_091715,1,41,F,ER,
SWIFT01_20220716_111721,0,51,F,ER,"I think this is sali, not SRWA"
SWIFT01_20220716_111721,0,17,F,ER,
SWIFT01_20220716_111721,0,5,F,ER,
SWIFT01_20220716_111721,0,21,F,ER,
SWIFT01_20220716_111721,0,0,F,ER,
SWIFT01_20220716_111721,1,6,F,ER,
SWIFT01_20220716_111721,1,6,NA,ER,Duplicate minute
SWIFT01_20220716_111721,1,10,F,ER,
SWIFT01_20220716_111721,1,33,F,ER,
SWIFT01_20220716_111721,1,5,F,ER,possible but too faint to tell
SWIFT01_20220716_111721,1,0,F,ER,Replacement for duplicate minute
SWIFT01_20220716_131725,0,49,F,ER,
SWIFT01_20220716_131725,0,0,NA,ER,dog barking too continuously and road noise
SWIFT01_20220716_131725,0,1,F,ER,good sali
SWIFT01_20220716_131725,0,47,F,ER,
SWIFT01_20220716_131725,0,49,NA,ER,Duplicate minute
SWIFT01_20220716_131725,0,9,F,ER,Replacement for duplicate minute
SWIFT01_20220716_131725,1,54,T,ER,
SWIFT01_20220716_131725,1,18,F,ER,maybe but too faint to tell
SWIFT01_20220716_131725,1,54,NA,ER,Duplicate minute
SWIFT01_20220716_131725,1,14,F,ER,
SWIFT01_20220716_131725,1,43,F,ER,
SWIFT01_20220716_131725,1,5,F,ER,Replacement for duplicate minute
SWIFT01_20220716_151733,0,26,F,ER,
SWIFT01_20220716_151733,0,7,F,ER,maybe should be NA-- pretty loud traffic
SWIFT01_20220716_151733,0,36,F,ER,
SWIFT01_20220716_151733,0,2,F,ER,
SWIFT01_20220716_151733,0,12,NA,ER,loud noise- wind/something hitting the ARU
SWIFT01_20220716_151733,1,23,F,ER,maybe but too faint to tell
SWIFT01_20220716_151733,1,26,NA,ER,too noisy
SWIFT01_20220716_151733,1,27,NA,ER,too noisy
SWIFT01_20220716_151733,1,8,F,ER,
SWIFT01_20220716_151733,1,34,NA,ER,
SWIFT01_20220716_171740,0,20,F,ER,pretty loud noise <1kHz
SWIFT01_20220716_171740,0,9,NA,ER,noisy-- church bells ringing
SWIFT01_20220716_171740,0,36,T,ER,
SWIFT01_20220716_171740,0,25,F,ER,
SWIFT01_20220716_171740,0,13,F,ER,
SWIFT01_20220716_171740,1,11,NA,ER,"bass or rumble from nearby car too loud-- low frequency, so relevant spectrogram range is still visible, but I can't hear anything"
SWIFT01_20220716_171740,1,45,NA,ER,"bass or rumble from nearby car too loud-- low frequency, so relevant spectrogram range is still visible, but I can't hear anything"
SWIFT01_20220716_171740,1,4,T,ER,
SWIFT01_20220716_171740,1,21,F,ER,
SWIFT01_20220716_171740,1,51,F,ER,"I think this is maybe T, but not very sure"
SWIFT01_20220718_000000,0,31,NA,WG,Rain
SWIFT01_20220718_000000,0,29,NA,WG,Rain
SWIFT01_20220718_000000,0,20,F,WG,
SWIFT01_20220718_000000,0,23,F,WG,
SWIFT01_20220718_000000,0,29,NA,WG,Rain
SWIFT01_20220718_000000,1,20,F,WG,
SWIFT01_20220718_000000,1,18,F,WG,
SWIFT01_20220718_000000,1,3,F,WG,
SWIFT01_20220718_000000,1,14,F,WG,
SWIFT01_20220718_000000,1,6,F,WG,
SWIFT01_20220718_020007,0,3,NA,WG,Rain
SWIFT01_20220718_020007,0,23,F,WG,
SWIFT01_20220718_020007,0,23,NA,WG,duplicate minute
SWIFT01_20220718_020007,0,1,NA,WG,Rain
SWIFT01_20220718_020007,0,45,F,WG,Rain
SWIFT01_20220718_020007,1,59,F,WG,
SWIFT01_20220718_020007,1,34,NA,WG,Rain
SWIFT01_20220718_020007,1,7,F,WG,Rain
SWIFT01_20220718_020007,1,52,F,WG,Rain
SWIFT01_20220718_020007,1,39,NA,WG,Rain
SWIFT01_20220718_020007,0,38,NA,WG,Rain
SWIFT01_20220718_040009,0,47,F,WG,
SWIFT01_20220718_040009,0,34,F,WG,
SWIFT01_20220718_040009,0,5,F,WG,
SWIFT01_20220718_040009,0,7,F,WG,Rain
SWIFT01_20220718_040009,0,3,F,WG,
SWIFT01_20220718_040009,1,51,T,WG,
SWIFT01_20220718_040009,1,0,F,WG,
SWIFT01_20220718_040009,1,48,T,WG,
SWIFT01_20220718_040009,1,19,F,WG,
SWIFT01_20220718_040009,1,36,T,WG,
SWIFT01_20220716_191749,0,27,F,ER,
SWIFT01_20220716_191749,0,26,F,ER,
SWIFT01_20220716_191749,0,17,F,ER,
SWIFT01_20220716_191749,0,54,F,ER,
SWIFT01_20220716_191749,0,52,F,ER,
SWIFT01_20220716_191749,1,42,F,ER,
SWIFT01_20220716_191749,1,51,F,ER,loud truck noise
SWIFT01_20220716_191749,1,21,F,ER,
SWIFT01_20220716_191749,1,47,F,ER,
SWIFT01_20220716_191749,1,16,F,ER,
SWIFT01_20220716_211751,0,20,F,ER,"from here on, we are only listening to 4 minutes per hour"
SWIFT01_20220716_211751,0,9,F,ER,
SWIFT01_20220716_211751,0,42,F,ER,
SWIFT01_20220716_211751,0,31,F,ER,
SWIFT01_20220716_211751,1,34,NA,ER,"pretty noisy-- wind, mostly, but other noise as well (loud bass, dogs, something hitting the recorder)"
SWIFT01_20220716_211751,1,29,F,ER,
SWIFT01_20220716_211751,1,12,F,ER,
SWIFT01_20220716_211751,1,2,NA,ER,"noisy-- continuous dog barking, some music and cars"
SWIFT01_20220716_231801,0,55,NA,ER,recording ends at 00:41
SWIFT01_20220716_231801,0,11,F,ER,
SWIFT01_20220716_231801,0,48,NA,ER,recording ends at 00:41
SWIFT01_20220716_231801,0,41,NA,ER,recording ends at 00:41
SWIFT01_20220716_231801,1,18,NA,ER,recording ends at 00:41
SWIFT01_20220716_231801,1,54,NA,ER,recording ends at 00:41
SWIFT01_20220716_231801,1,8,NA,ER,recording ends at 00:41
SWIFT01_20220716_231801,1,20,NA,ER,recording ends at 00:41
SWIFT01_20220717_000000,0,21,F,ER,
SWIFT01_20220717_000000,0,10,F,ER,
SWIFT01_20220717_000000,0,12,F,ER,
SWIFT01_20220717_000000,0,57,F,ER,
SWIFT01_20220717_000000,1,59,F,ER,
SWIFT01_20220717_000000,1,57,F,ER,
SWIFT01_20220717_000000,1,0,F,ER,
SWIFT01_20220717_000000,1,32,F,ER,
SWIFT01_20220718_060014,0,3,F,WG,
SWIFT01_20220718_060014,0,17,F,WG,
SWIFT01_20220718_060014,0,42,F,WG,
SWIFT01_20220718_060014,0,21,F,WG,
SWIFT01_20220718_060014,1,23,F,WG,
SWIFT01_20220718_060014,1,0,F,WG,
SWIFT01_20220718_060014,1,34,F,WG,
SWIFT01_20220718_060014,1,24,F,WG,
SWIFT01_20220717_020005,0,31,F,ER,
SWIFT01_20220717_020005,0,21,F,ER,
SWIFT01_20220717_020005,0,12,F,ER,
SWIFT01_20220717_020005,0,56,F,ER,
SWIFT01_20220717_020005,1,35,F,ER,
SWIFT01_20220717_020005,1,52,F,ER,
SWIFT01_20220717_020005,1,28,F,ER,rain
SWIFT01_20220717_020005,1,43,F,ER,
SWIFT01_20220718_080019,0,40,NA,WG,Rain too loud to hear well.
SWIFT01_20220718_080019,0,49,F,WG,Light rain
SWIFT01_20220718_080019,0,30,F,WG,
SWIFT01_20220718_080019,0,50,F,WG,
SWIFT01_20220718_080019,1,54,F,WG,
SWIFT01_20220718_080019,1,51,F,WG,
SWIFT01_20220718_080019,1,48,F,WG,
SWIFT01_20220718_080019,1,30,F,WG,
SWIFT01_20220718_100024,0,4,F,WG,
SWIFT01_20220718_100024,0,18,F,WG,
SWIFT01_20220718_100024,0,31,F,WG,
SWIFT01_20220718_100024,0,53,F,WG,
SWIFT01_20220718_100024,1,18,F,WG,
SWIFT01_20220718_100024,1,43,F,WG,
SWIFT01_20220718_100024,1,15,F,WG,
SWIFT01_20220718_100024,1,28,F,WG,
SWIFT01_20220718_140037,0,42,F,WG,
SWIFT01_20220718_140037,0,33,T,WG,
SWIFT01_20220718_140037,0,30,F,WG,
SWIFT01_20220718_140037,0,3,F,WG,
SWIFT01_20220718_140037,1,16,F,WG,
SWIFT01_20220718_140037,1,33,F,WG,Light rain
SWIFT01_20220718_140037,1,33,NA,WG,Duplicate minute
SWIFT01_20220718_140037,1,9,F,WG,
SWIFT01_20220718_140037,1,8,F,WG,Replacement for duplicate minute
SWIFT02_20220729_000000,0,51,F,ER,
SWIFT02_20220729_000000,0,5,F,ER,
SWIFT02_20220729_000000,0,8,F,ER,
SWIFT02_20220729_000000,0,11,F,ER,
SWIFT02_20220729_000000,1,53,F,ER,rain
SWIFT02_20220729_000000,1,42,NA,ER,rain
SWIFT02_20220729_000000,1,26,F,ER,
SWIFT02_20220729_000000,1,10,F,ER,
SWIFT02_20220729_040008,0,25,F,ER,
SWIFT02_20220729_040008,0,49,F,ER,
SWIFT02_20220729_040008,0,48,F,ER,
SWIFT02_20220729_040008,0,15,F,ER,
SWIFT02_20220729_040008,1,12,F,ER,
SWIFT02_20220729_040008,1,11,F,ER,
SWIFT02_20220729_040008,1,59,T,ER,
SWIFT02_20220729_040008,1,45,T,ER,
SWIFT02_20220729_100015,0,4,F,ER,pretty loud noise
SWIFT02_20220729_100015,0,40,F,ER,
SWIFT02_20220729_100015,0,32,F,ER,
SWIFT02_20220729_100015,0,55,F,ER,
SWIFT02_20220729_100015,1,26,F,ER,rain
SWIFT02_20220729_100015,1,2,F,ER,
SWIFT02_20220729_100015,1,36,F,ER,"sang in min 35 and 37, not in 36"
SWIFT02_20220729_100015,1,21,F,ER,rain
SWIFT02_20220729_120020,0,6,F,ER,unsure if MIST or SRWA
SWIFT02_20220729_120020,0,43,T,ER,very quiet but distinct in black headphones
SWIFT02_20220729_120020,0,19,T,ER,
SWIFT02_20220729_120020,0,48,F,ER,
SWIFT02_20220729_120020,1,3,F,ER,
SWIFT02_20220729_120020,1,23,F,ER,
SWIFT02_20220729_120020,1,52,F,ER,
SWIFT02_20220729_120020,1,53,T,ER,95% sure SRWA not MIST
SWIFT02_20220729_160028,0,16,T,ER,
SWIFT02_20220729_160028,0,55,T,ER,
SWIFT02_20220729_160028,0,24,T,ER,very faint but I'm convinced it's present
SWIFT02_20220729_160028,0,11,F,ER,
SWIFT02_20220729_160028,1,35,F,ER,very light rain or occasional drops
SWIFT02_20220729_160028,1,41,F,ER,
SWIFT02_20220729_160028,1,4,T,ER,
SWIFT02_20220729_160028,1,23,NA,ER,"extremely loud low freq noise, maybe truck passing"
SWIFT02_20220729_200036,0,40,F,ER,
SWIFT02_20220729_200036,0,18,F,ER,
SWIFT02_20220729_200036,0,5,F,ER,
SWIFT02_20220729_200036,0,54,F,ER,
SWIFT02_20220729_200036,1,40,F,ER,
SWIFT02_20220729_200036,1,12,F,ER,
SWIFT02_20220729_200036,1,35,F,ER,
SWIFT02_20220729_200036,1,48,F,ER,
SWIFT02_20220729_220038,0,35,F,ER,
SWIFT02_20220729_220038,0,1,F,ER,
SWIFT02_20220729_220038,0,19,F,ER,
SWIFT02_20220729_220038,0,20,F,ER,
SWIFT02_20220729_220038,1,33,F,ER,
SWIFT02_20220729_220038,1,34,F,ER,
SWIFT02_20220729_220038,1,39,F,ER,
SWIFT02_20220729_220038,1,7,F,ER,
SWIFT01_20220718_120031,0,35,T,ER,
SWIFT01_20220718_120031,0,40,T,ER,
SWIFT01_20220718_120031,0,10,F,ER,
SWIFT01_20220718_120031,0,27,T,ER,
SWIFT01_20220718_120031,1,58,F,ER,
SWIFT01_20220718_120031,1,33,T,ER,
SWIFT01_20220718_120031,1,14,F,ER,
SWIFT01_20220718_120031,1,19,F,ER,
SWIFT01_20220718_160043,0,13,F,ER,
SWIFT01_20220718_160043,0,28,T,ER,
SWIFT01_20220718_160043,0,5,F,ER,
SWIFT01_20220718_160043,0,43,F,ER,maybe but not sure
SWIFT01_20220718_160043,1,43,F,ER,maybe but not sure
SWIFT01_20220718_160043,1,59,NA,ER,recording ends at 1:53:35
SWIFT01_20220718_160043,1,54,NA,ER,
SWIFT01_20220718_160043,1,47,F,ER,
SWIFT01_20220717_040013,0,52,F,ER,
SWIFT01_20220717_040013,0,48,F,ER,
SWIFT01_20220717_040013,0,37,NA,ER,loud wind noise causing something to hit ARU through much of recording
SWIFT01_20220717_040013,0,17,F,ER,
SWIFT01_20220717_040013,1,13,F,ER,
SWIFT01_20220717_040013,1,2,F,ER,
SWIFT01_20220717_040013,1,0,F,ER,
SWIFT01_20220717_040013,1,6,F,ER,
SWIFT01_20220717_060016,0,8,F,WG,Light rain
SWIFT01_20220717_060016,0,23,F,WG,
SWIFT01_20220717_060016,0,38,F,WG,
SWIFT01_20220717_060016,0,43,F,WG,
SWIFT01_20220717_060016,1,9,F,WG,
SWIFT01_20220717_060016,1,5,T,WG,
SWIFT01_20220717_060016,1,33,NA,WG,Rain and wind
SWIFT01_20220717_060016,1,5,NA,WG,Duplicate minute
SWIFT01_20220717_060016,1,26,F,WG,Replacement for duplicate minute/
SWIFT03_20220710_213238,0,48,F,ER,
SWIFT03_20220710_213238,0,47,F,ER,
SWIFT03_20220710_213238,0,45,F,ER,
SWIFT03_20220710_213238,0,25,F,ER,
SWIFT03_20220710_213238,1,5,F,ER,
SWIFT03_20220710_213238,1,27,F,ER,
SWIFT03_20220710_213238,1,47,F,ER,
SWIFT03_20220710_213238,1,23,F,ER,
SWIFT02_20220729_080012,0,19,T,ER,
SWIFT02_20220729_080012,0,16,T,ER,
SWIFT02_20220729_080012,0,9,F,ER,
SWIFT02_20220729_080012,0,7,T,ER,
SWIFT02_20220729_080012,1,30,F,ER,
SWIFT02_20220729_080012,1,52,NA,ER,noise-- high wind
SWIFT02_20220729_080012,1,1,F,ER,
SWIFT02_20220729_080012,1,23,F,ER,
SWIFT01_20220717_080020,0,25,F,WG,
SWIFT01_20220717_080020,0,54,T,WG,
SWIFT01_20220717_080020,0,44,F,WG,
SWIFT01_20220717_080020,0,3,F,WG,
SWIFT01_20220717_080020,1,34,F,WG,
SWIFT01_20220717_080020,1,0,F,WG,Are those GOWE calls?
SWIFT01_20220717_080020,1,55,F,WG,
SWIFT01_20220717_080020,1,29,F,WG,
SWIFT01_20220717_120033,0,2,T,WG,
SWIFT01_20220717_120033,0,32,T,WG,
SWIFT01_20220717_120033,0,56,F,WG,
SWIFT01_20220717_120033,0,25,T,WG,
SWIFT01_20220717_120033,1,27,F,WG,
SWIFT01_20220717_120033,1,17,F,WG,
SWIFT01_20220717_120033,1,41,T,WG,
SWIFT01_20220717_120033,1,51,F,WG,
SWIFT01_20220717_180048,0,1,F,WG,Light rain
SWIFT01_20220717_180048,0,18,F,WG,
SWIFT01_20220717_180048,0,56,T,WG,
SWIFT01_20220717_180048,0,17,F,WG,Light rain
SWIFT01_20220717_180048,1,41,F,WG,
SWIFT01_20220717_180048,1,6,F,WG,
SWIFT01_20220717_180048,1,50,F,WG,Light rain
SWIFT01_20220717_180048,1,57,F,WG,
SWIFT01_20220717_200055,0,5,F,WG,
SWIFT01_20220717_200055,0,54,F,WG,
SWIFT01_20220717_200055,0,51,F,WG,
SWIFT01_20220717_200055,0,38,F,WG,
SWIFT01_20220717_200055,1,46,F,WG,
SWIFT01_20220717_200055,1,24,F,WG,
SWIFT01_20220717_200055,1,9,F,WG,
SWIFT01_20220717_200055,1,48,F,WG,
SWIFT01_20220717_100026,0,11,T,ER,
SWIFT01_20220717_100026,0,32,F,ER,
SWIFT01_20220717_100026,0,52,F,ER,
SWIFT01_20220717_100026,0,50,F,ER,loud low frequency noise (truck or something)
SWIFT01_20220717_100026,1,41,F,ER,
SWIFT01_20220717_100026,1,30,F,ER,"maybe, but call too brief to tell for sure. SARW does vocalize in min 31."
SWIFT01_20220717_100026,1,12,T,ER,
SWIFT01_20220717_100026,1,33,F,ER,
SWIFT01_20220717_140036,0,40,F,ER,
SWIFT01_20220717_140036,0,32,F,ER,
SWIFT01_20220717_140036,0,48,F,ER,
SWIFT01_20220717_140036,0,40,NA,ER,Duplicate minute
SWIFT01_20220717_140036,0,45,F,ER,Replacement for duplicate minute
SWIFT01_20220717_140036,1,34,T,ER,
SWIFT01_20220717_140036,1,35,F,ER,
SWIFT01_20220717_140036,1,47,NA,ER,super loud low freq. noise (vehicle)
SWIFT01_20220717_140036,1,10,F,ER,
SWIFT02_20220728_000000,0,28,F,WG,
SWIFT02_20220728_000000,0,4,F,WG,
SWIFT02_20220728_000000,0,13,F,WG,
SWIFT02_20220728_000000,0,26,F,WG,
SWIFT02_20220728_000000,1,31,F,WG,
SWIFT02_20220728_000000,1,0,F,WG,
SWIFT02_20220728_000000,1,2,F,WG,
SWIFT02_20220728_000000,1,24,F,WG,
SWIFT01_20220717_160042,0,53,NA,ER,very loud background noise (lawnmower?)
SWIFT01_20220717_160042,0,39,F,ER,significant background noise
SWIFT01_20220717_160042,0,44,F,ER,
SWIFT01_20220717_160042,0,56,F,ER,
SWIFT01_20220717_160042,1,2,F,ER,
SWIFT01_20220717_160042,1,37,F,ER,
SWIFT01_20220717_160042,1,41,T,ER,
SWIFT01_20220717_160042,1,38,F,ER,
SWIFT01_20220717_220057,0,29,F,ER,
SWIFT01_20220717_220057,0,12,F,ER,
SWIFT01_20220717_220057,0,43,F,ER,barking dogs
SWIFT01_20220717_220057,0,36,F,ER,
SWIFT01_20220717_220057,1,7,F,ER,
SWIFT01_20220717_220057,1,50,F,ER,
SWIFT01_20220717_220057,1,18,F,ER,
SWIFT01_20220717_220057,1,47,F,ER,
SWIFT02_20220728_020002,0,47,F,ER,
SWIFT02_20220728_020002,0,53,F,ER,
SWIFT02_20220728_020002,0,25,F,ER,
SWIFT02_20220728_020002,0,19,F,ER,
SWIFT02_20220728_020002,1,9,F,ER,
SWIFT02_20220728_020002,1,41,F,ER,
SWIFT02_20220728_020002,1,17,F,ER,
SWIFT02_20220728_020002,1,25,F,ER,
SWIFT02_20220728_040005,0,13,F,WG,
SWIFT02_20220728_040005,0,6,F,WG,
SWIFT02_20220728_040005,0,15,F,WG,
SWIFT02_20220728_040005,0,21,F,WG,
SWIFT02_20220728_040005,1,31,T,WG,Rain
SWIFT02_20220728_040005,1,45,T,WG,Light rain
SWIFT02_20220728_040005,1,27,NA,WG,Heavy rain so bird sounds not audible.
SWIFT02_20220728_040005,1,18,F,WG,
SWIFT02_20220728_060007,0,31,F,WG,Rain
SWIFT02_20220728_060007,0,26,F,WG,Rain
SWIFT02_20220728_060007,0,13,NA,WG,Heavy rain
SWIFT02_20220728_060007,0,52,F,WG,Rain
SWIFT02_20220728_060007,1,28,T,WG,Rain
SWIFT02_20220728_060007,1,48,F,WG,Rain
SWIFT02_20220728_060007,1,26,T,WG,Rain
SWIFT02_20220728_060007,1,8,NA,WG,Heavy rain
SWIFT02_20220728_120017,0,50,F,WG,
SWIFT02_20220728_120017,0,27,T,WG,
SWIFT02_20220728_120017,0,49,F,WG,
SWIFT02_20220728_120017,0,9,F,WG,
SWIFT02_20220728_120017,1,27,T,WG,
SWIFT02_20220728_120017,1,46,F,WG,
SWIFT02_20220728_120017,1,16,F,WG,
SWIFT02_20220728_120017,1,18,F,WG,
SWIFT02_20220728_160025,0,56,T,WG,
